"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapBiomass
Contaminant Concentrations,Zooplankton

Step,61
Year,5.083313
-9999,-9999,-9999,-9999,13.199581146240234,13.183483123779297,13.144371032714844,13.161706924438477,13.205985069274902,13.233790397644043,13.342841148376465,13.314308166503906,13.244905471801758,13.18877124786377,13.17165756225586,13.148988723754883,13.186479568481445,13.236248016357422,-9999,-9999
-9999,-9999,-9999,13.138750076293945,13.142122268676758,13.168731689453125,13.203126907348633,13.251363754272461,13.275907516479492,13.283773422241211,13.266425132751465,13.219324111938477,13.153663635253906,13.12351131439209,13.088722229003906,13.071855545043945,13.082300186157227,13.10188102722168,-9999,-9999
-9999,-9999,-9999,13.116796493530273,13.16468334197998,13.243293762207031,13.398470878601074,13.499848365783691,13.555764198303223,13.573751449584961,13.56675910949707,13.537611961364746,13.473678588867188,13.396394729614258,13.283788681030273,13.168882369995117,13.012425422668457,12.863579750061035,-9999,-9999
-9999,-9999,13.081134796142578,13.115406036376953,13.253419876098633,13.534273147583008,13.974479675292969,14.180883407592773,14.292511940002441,14.398711204528809,14.500092506408691,14.548612594604492,14.493195533752441,14.33617115020752,14.097267150878906,13.766369819641113,13.188295364379883,12.866094589233398,12.835267066955566,-9999
-9999,-9999,13.062323570251465,13.19767951965332,13.477851867675781,13.976751327514648,14.346038818359375,14.598647117614746,14.827881813049316,15.076018333435059,15.290684700012207,15.399702072143555,15.364171981811523,15.168221473693848,14.809755325317383,14.319128036499023,13.583037376403809,13.095685958862305,12.890547752380371,-9999
-9999,-9999,12.938292503356934,13.262191772460938,13.79411506652832,14.210987091064453,14.564055442810059,14.913677215576172,15.280306816101074,15.625839233398438,15.884378433227539,16.012941360473633,15.998784065246582,15.829466819763184,15.48961067199707,14.992405891418457,14.35353946685791,13.658184051513672,13.280792236328125,-9999
-9999,12.367581367492676,12.663139343261719,13.391043663024902,13.89543342590332,14.334692001342773,14.803071022033691,15.289624214172363,15.741198539733887,16.09957504272461,16.335546493530273,16.45073127746582,16.4506893157959,16.328861236572266,16.0650691986084,15.643133163452148,15.124556541442871,14.547754287719727,14.049153327941895,-9999
-9999,12.053548812866211,12.400896072387695,13.296690940856934,13.94124698638916,14.558562278747559,15.18777847290039,15.76754379272461,16.21858787536621,16.519826889038086,16.695581436157227,16.778322219848633,16.78049659729004,16.703384399414062,16.525047302246094,16.218040466308594,15.82131290435791,15.353287696838379,14.947128295898438,-9999
-9999,11.713728904724121,12.14896297454834,13.254409790039062,14.123038291931152,14.912983894348145,15.646064758300781,16.242095947265625,16.637731552124023,16.866113662719727,16.98310089111328,17.029077529907227,17.021095275878906,16.975305557250977,16.876789093017578,16.68846321105957,16.41765785217285,16.060142517089844,15.822084426879883,-9999
-9999,11.563678741455078,12.143882751464844,13.448270797729492,14.480351448059082,15.344715118408203,16.077451705932617,16.618440628051758,16.947738647460938,17.124841690063477,17.202022552490234,17.217777252197266,17.177350997924805,17.149784088134766,17.121007919311523,17.01422119140625,16.872955322265625,16.670297622680664,16.553524017333984,-9999
-9999,11.894412994384766,12.599650382995605,13.985992431640625,15.035021781921387,15.839653015136719,16.461877822875977,16.89992332458496,17.164928436279297,17.301694869995117,17.3653507232666,17.37279510498047,17.33524513244629,17.318382263183594,17.302350997924805,17.276582717895508,17.187664031982422,17.073631286621094,17.033540725708008,-9999
-9999,12.757061958312988,13.474328994750977,14.776398658752441,15.719444274902344,16.362821578979492,16.81203269958496,17.11766815185547,17.310375213623047,17.409055709838867,17.454978942871094,17.468467712402344,17.456953048706055,17.46256446838379,17.472368240356445,17.471765518188477,17.415142059326172,17.310359954833984,17.32691764831543,-9999
-9999,13.722233772277832,14.379764556884766,15.52757740020752,16.326515197753906,16.80403709411621,17.097003936767578,17.288013458251953,17.399097442626953,17.458898544311523,17.485326766967773,17.50840950012207,17.531570434570312,17.559553146362305,17.58243751525879,17.59477996826172,17.5806941986084,17.473268508911133,-9999,-9999
-9999,14.423263549804688,15.03367805480957,16.037843704223633,16.71492576599121,17.09391975402832,17.290668487548828,17.39798927307129,17.448606491088867,17.469554901123047,17.469009399414062,17.492277145385742,17.53316879272461,17.585742950439453,17.620441436767578,17.655324935913086,17.68346405029297,17.74028205871582,-9999,-9999
-9999,14.877799034118652,15.513235092163086,16.35091209411621,16.9339599609375,17.26908302307129,17.410053253173828,17.47395133972168,17.48886489868164,17.48249053955078,17.483779907226562,17.505178451538086,17.54386329650879,17.592201232910156,17.633241653442383,17.67072296142578,17.700876235961914,17.72088623046875,17.663921356201172,17.671772003173828
-9999,-9999,16.03750228881836,16.584976196289062,17.068565368652344,17.35934066772461,17.485424041748047,17.530515670776367,17.525150299072266,17.519765853881836,17.51654624938965,17.531145095825195,17.558513641357422,17.602306365966797,17.63707733154297,17.66177749633789,17.687910079956055,17.70126724243164,17.69245147705078,17.665363311767578
-9999,-9999,16.453508377075195,16.791622161865234,17.171138763427734,17.429243087768555,17.55034065246582,17.59296417236328,17.585113525390625,17.571325302124023,17.554685592651367,17.56349754333496,17.586904525756836,17.62185287475586,17.643386840820312,17.65608787536621,17.67157554626465,17.675743103027344,17.647401809692383,17.63067054748535
-9999,-9999,-9999,16.935108184814453,17.226472854614258,17.455528259277344,17.576316833496094,17.617992401123047,17.604106903076172,17.58554458618164,17.569629669189453,17.567596435546875,17.589664459228516,17.621807098388672,17.644325256347656,17.64657974243164,17.664636611938477,17.643413543701172,17.622264862060547,17.612064361572266

Step,121
Year,10.083293
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.35923957824707,13.361507415771484,-9999,-9999,13.12471866607666,13.192508697509766,-9999,-9999,-9999
-9999,-9999,-9999,-9999,13.18668270111084,13.169750213623047,13.129369735717773,13.145434379577637,13.188730239868164,13.216041564941406,13.324542999267578,13.295904159545898,13.22652530670166,13.17055892944336,13.154796600341797,13.134575843811035,13.173218727111816,13.223039627075195,-9999,-9999
-9999,-9999,-9999,13.125679016113281,13.128535270690918,13.154172897338867,13.187312126159668,13.234232902526855,13.257759094238281,13.264552116394043,13.24621295928955,13.198582649230957,13.132936477661133,13.103275299072266,13.069295883178711,13.054058074951172,13.065675735473633,13.085787773132324,-9999,-9999
-9999,-9999,-9999,13.102853775024414,13.149986267089844,13.227442741394043,13.381691932678223,13.48179817199707,13.536463737487793,13.553500175476074,13.546025276184082,13.516596794128418,13.452383041381836,13.374788284301758,13.262361526489258,13.14805793762207,12.99148178100586,12.842720985412598,-9999,-9999
-9999,-9999,13.066511154174805,13.100284576416016,13.237211227416992,13.517095565795898,13.957096099853516,14.162674903869629,14.273819923400879,14.3805513381958,14.483409881591797,14.532737731933594,14.476875305175781,14.317890167236328,14.076953887939453,13.744522094726562,13.163944244384766,12.84044361114502,12.806878089904785,-9999
-9999,-9999,13.046588897705078,13.181109428405762,13.460081100463867,13.958625793457031,14.32740592956543,14.579622268676758,14.809561729431152,15.060054779052734,15.278013229370117,15.389147758483887,15.35316276550293,15.154088973999023,14.791394233703613,14.29708480834961,13.556727409362793,13.066798210144043,12.860109329223633,-9999
-9999,-9999,12.92060661315918,13.243520736694336,13.774674415588379,14.191278457641602,14.544207572937012,14.894508361816406,15.263171195983887,15.61223316192627,15.874338150024414,16.005380630493164,15.99118709564209,15.819133758544922,15.474836349487305,14.972723960876465,14.329184532165527,13.62890625,13.248992919921875,-9999
-9999,12.348365783691406,12.6431245803833,13.370256423950195,13.874441146850586,14.314044952392578,14.783600807189941,15.272663116455078,15.727673530578613,16.089614868164062,16.32822036743164,16.44513702392578,16.445512771606445,16.32204818725586,16.05483627319336,15.62769889831543,15.104155540466309,14.522216796875,14.019355773925781,-9999
-9999,12.032859802246094,12.378259658813477,13.273921012878418,13.91927719116211,14.538715362548828,15.171455383300781,15.755849838256836,16.211151123046875,16.515188217163086,16.692110061645508,16.775562286376953,16.777944564819336,16.70029640197754,16.51986312866211,16.208702087402344,15.807096481323242,15.333564758300781,14.92315673828125,-9999
-9999,11.6988525390625,12.123977661132812,13.229909896850586,14.100942611694336,14.895034790039062,15.634047508239746,16.236452102661133,16.636432647705078,16.866764068603516,16.98418426513672,17.030210494995117,17.022140502929688,16.976314544677734,16.877220153808594,16.686542510986328,16.411985397338867,16.04911231994629,15.80787467956543,-9999
-9999,11.547147750854492,12.116938591003418,13.423479080200195,14.45972728729248,15.329704284667969,16.06959342956543,16.617155075073242,16.950096130371094,17.12847900390625,17.20580291748047,17.221460342407227,17.180370330810547,17.153194427490234,17.125621795654297,17.018455505371094,16.875986099243164,16.67003631591797,16.551097869873047,-9999
-9999,11.865903854370117,12.571798324584961,13.96390438079834,15.018579483032227,15.829294204711914,16.458086013793945,16.901416778564453,17.168718338012695,17.305830001831055,17.36940574645996,17.376707077026367,17.338485717773438,17.322099685668945,17.307659149169922,17.28422737121582,17.196483612060547,17.081584930419922,17.039817810058594,-9999
-9999,12.729005813598633,13.449731826782227,14.760249137878418,15.710001945495605,16.358768463134766,16.81246566772461,17.120901107788086,17.314334869384766,17.412717819213867,17.458274841308594,17.47150421142578,17.4593448638916,17.465232849121094,17.476211547851562,17.47838592529297,17.424528121948242,17.32147979736328,17.336637496948242,-9999
-9999,13.697770118713379,14.36000919342041,15.51783275604248,16.32377052307129,16.805177688598633,17.100173950195312,17.291889190673828,17.402708053588867,17.461933135986328,17.487855911254883,17.510658264160156,17.533647537231445,17.561830520629883,17.58487892150879,17.598779678344727,17.587278366088867,17.48288917541504,-9999,-9999
-9999,14.401715278625488,15.017441749572754,16.032054901123047,16.715675354003906,17.097274780273438,17.29452896118164,17.401569366455078,17.451662063598633,17.471921920776367,17.47060775756836,17.49358367919922,17.53446388244629,17.587444305419922,17.622161865234375,17.657760620117188,17.687076568603516,17.743627548217773,-9999,-9999
-9999,14.859333992004395,15.499845504760742,16.34714698791504,16.936203002929688,17.273059844970703,17.413667678833008,17.47678565979004,17.49095344543457,17.483722686767578,17.48461151123047,17.505836486816406,17.544578552246094,17.593486785888672,17.634836196899414,17.67281150817871,17.703651428222656,17.72421646118164,17.668720245361328,17.676950454711914
-9999,-9999,16.0277099609375,16.58275032043457,17.071731567382812,17.36347770690918,17.488542556762695,17.53243637084961,17.525985717773438,17.520103454589844,17.51673126220703,17.531333923339844,17.558822631835938,17.602834701538086,17.638019561767578,17.663368225097656,17.69021224975586,17.704345703125,17.69643783569336,17.669910430908203
-9999,-9999,16.44923973083496,16.791513442993164,17.17496109008789,17.43328285217285,17.55275535583496,17.593870162963867,17.584850311279297,17.57080078125,17.55440330505371,17.563325881958008,17.586843490600586,17.6219539642334,17.64398765563965,17.657405853271484,17.673690795898438,17.67856216430664,17.65093421936035,17.634532928466797
-9999,-9999,-9999,16.936084747314453,17.230510711669922,17.459510803222656,17.57840347290039,17.618511199951172,17.60350799560547,17.584857940673828,17.569229125976562,17.56741714477539,17.589563369750977,17.621870040893555,17.644866943359375,17.647918701171875,17.666597366333008,17.646080017089844,17.62541389465332,17.61541175842285

