"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapCatch
Contaminant Concentrations,Anchovy

Step,61
Year,5.083313
-9999,-9999,0,0,0,0,8.335638046264648,7.302504062652588,6.473883628845215,5.650341033935547,4.920501232147217,4.620831489562988,4.849915981292725,5.68852424621582,6.967936038970947,8.592412948608398,0,0,0,-9999
-9999,-9999,0,0,0,8.387171745300293,6.848270416259766,5.6643877029418945,4.548087120056152,3.475006103515625,2.6484692096710205,2.279719591140747,2.3969879150390625,3.0631496906280518,4.301022529602051,6.167112827301025,0,0,0,-9999
-9999,-9999,0,0,9.086670875549316,7.286261558532715,5.756566524505615,4.360870838165283,3.1087160110473633,2.102266311645508,1.4737523794174194,1.1897549629211426,1.2260825634002686,1.6111139059066772,2.4530324935913086,3.873267889022827,5.884993553161621,0,0,-9999
-9999,0,0,10.536946296691895,8.320183753967285,6.375870227813721,4.5859575271606445,3.0476489067077637,1.9128470420837402,1.198298454284668,0.8233346939086914,0.6615807414054871,0.6601530313491821,0.8467328548431396,1.2919182777404785,2.146136522293091,3.490712881088257,5.1605353355407715,0,-9999
-9999,0,0,10.368043899536133,7.598413467407227,5.185063362121582,3.20900297164917,1.8107060194015503,1.0035946369171143,0.6054672598838806,0.43040740489959717,0.35680559277534485,0.3564387857913971,0.4331982433795929,0.6405880451202393,1.0654410123825073,1.8394302129745483,2.886141300201416,0,-9999
-9999,0,0,9.900126457214355,6.530252933502197,3.910395622253418,2.043572187423706,0.9586848020553589,0.46952709555625916,0.2727392911911011,0.19553926587104797,0.16748329997062683,0.16782087087631226,0.1987239420413971,0.28147092461586,0.4671056270599365,0.8223551511764526,0,0,-9999
-9999,0,0,8.617734909057617,5.104905605316162,2.723609447479248,1.2394331693649292,0.5051270127296448,0.22196607291698456,0.11889161169528961,0.08194248378276825,0.06807515770196915,0.067275770008564,0.07599814981222153,0.10160057991743088,0.16487102210521698,0.2998007535934448,0,0,-9999
-9999,0,0,6.383644104003906,3.4269230365753174,1.6683287620544434,0.7057591080665588,0.2677702307701111,0.1085207536816597,0.05527622997760773,0.03293300420045853,0.025143124163150787,0.022745369002223015,0.0240219347178936,0.030750354751944542,0.04721076786518097,0.0901956632733345,0,0,-9999
-9999,0,0,3.9272849559783936,1.8703851699829102,0.8437979221343994,0.3499746322631836,0.13604409992694855,0.05378453806042671,0.026996595785021782,0.016165057197213173,0.011500341817736626,0.009403379634022713,0.008939039893448353,0.009882714599370956,0.013499683700501919,0.02273692935705185,0,0,-9999
-9999,0,0,2.188091516494751,0.9037965536117554,0.37857213616371155,0.1584835946559906,0.06398169696331024,0.029188450425863266,0.015448753722012043,0.009485394693911076,0.0064844172447919846,0.004960179328918457,0.0042977952398359776,0.004108773078769445,0.0046601383946835995,0.006213258020579815,0,-9999,-9999
-9999,0,0,1.307084321975708,0.4820583462715149,0.18244603276252747,0.07437298446893692,0.03346711024641991,0.017265506088733673,0.009887215681374073,0.0063497526571154594,0.004385592415928841,0.003508339636027813,0.0038916701450943947,0.004415061790496111,0.0050448342226445675,0.005756355356425047,0.006399618927389383,-9999,-9999
