"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapCatch
Contaminant Concentrations,Mackerel

Step,61
Year,5.083313
-9999,-9999,0,0.39436957240104675,0.24816060066223145,0.17371326684951782,0.1393488496541977,0.12156417220830917,0.11159346997737885,0.10582414269447327,0.10314776748418808,0.1021190658211708,0.10242646187543869,0.10388834774494171,0.10638374835252762,0.10983556509017944,0.11406730860471725,0.11836861073970795,0.1203264519572258,0.12098921090364456
-9999,-9999,0,0,0.2286522090435028,0.16394610702991486,0.13416267931461334,0.11866070330142975,0.11013016849756241,0.10548245161771774,0.10284080356359482,0.10173241049051285,0.10183893889188766,0.1029319167137146,0.10480811446905136,0.10727740079164505,0.11006349325180054,0.11262575536966324,0.11418307572603226,0.11486399173736572
-9999,-9999,-9999,0,0.21562263369560242,0.15937794744968414,0.13192789256572723,0.11745589971542358,0.10988595336675644,0.10533338040113449,0.10271107405424118,0.10155641287565231,0.10155933350324631,0.1024673655629158,0.10404491424560547,0.10605845600366592,0.10824214667081833,0.11016295850276947,0.11146039515733719,0.11208608746528625

Step,109
Year,9.083297
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,-9999,-9999,0,0,-9999,-9999,-9999
-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
-9999,-9999,0,0,0,0,2.1869990825653076,1.8128893375396729,1.5998694896697998,1.4569380283355713,1.3637696504592896,1.344196081161499,1.4101717472076416,1.5794932842254639,1.8610883951187134,2.3220362663269043,0,0,0,-9999
-9999,-9999,0,0,0,2.016970634460449,1.5011533498764038,1.212817907333374,1.02604079246521,0.8869029879570007,0.7899096608161926,0.7543784379959106,0.7918553352355957,0.9167944192886353,1.1468565464019775,1.5476751327514648,0,0,0,-9999
-9999,-9999,0,0,2.039835214614868,1.4583607912063599,1.0999891757965088,0.8682236671447754,0.704442024230957,0.5833518505096436,0.5059161186218262,0.4736405909061432,0.49316126108169556,0.5735264420509338,0.7319883704185486,1.0020884275436401,1.444515585899353,0,0,-9999
-9999,0,0,2.2586898803710938,1.5644996166229248,1.1266956329345703,0.8366560935974121,0.6360049843788147,0.49612799286842346,0.4029131531715393,0.3496713638305664,0.32826656103134155,0.3375832736492157,0.3854513466358185,0.4828985631465912,0.6526333093643188,0.9183675646781921,1.289541482925415,0,-9999
-9999,0,0,1.9386953115463257,1.2951860427856445,0.898817777633667,0.6381334066390991,0.4620124399662018,0.34953463077545166,0.2846015989780426,0.25267910957336426,0.24082331359386444,0.24714002013206482,0.2742845118045807,0.3326410949230194,0.4362031817436218,0.6063624024391174,0.8485894799232483,0,-9999
-9999,0,0,1.727768898010254,1.102245807647705,0.7303580045700073,0.4912768602371216,0.338236540555954,0.25139912962913513,0.20733940601348877,0.18762584030628204,0.18168193101882935,0.1861017793416977,0.20245707035064697,0.23673397302627563,0.30061039328575134,0.40964803099632263,0,0,-9999
-9999,0,0,1.5158352851867676,0.9308791756629944,0.5948430895805359,0.38542982935905457,0.2592187523841858,0.19297738373279572,0.16115139424800873,0.14776092767715454,0.1436077207326889,0.14638449251651764,0.15570469200611115,0.17503143846988678,0.21209760010242462,0.27862757444381714,0,0,-9999
-9999,0,0,1.2567448616027832,0.7529906034469604,0.4724195599555969,0.3051973283290863,0.20795480906963348,0.15843099355697632,0.13598516583442688,0.12534868717193604,0.12213870137929916,0.12338762730360031,0.1289704442024231,0.1406034529209137,0.16174514591693878,0.2014443576335907,0,0,-9999
-9999,0,0,0.9714150428771973,0.5709715485572815,0.35878878831863403,0.2392967939376831,0.17241406440734863,0.13757380843162537,0.12198980897665024,0.11483054608106613,0.11236368864774704,0.11308910697698593,0.11693736910820007,0.12458457797765732,0.13821931183338165,0.1625615358352661,0,0,-9999
-9999,0,0,0.7281464338302612,0.42342865467071533,0.2718349099159241,0.19179339706897736,0.14781315624713898,0.12574857473373413,0.11466562747955322,0.1093214675784111,0.10730668157339096,0.1078140139579773,0.11071659624576569,0.11634186655282974,0.1259245127439499,0.14178971946239471,0,-9999,-9999
-9999,0,0,0.5677173733711243,0.33333709836006165,0.21970979869365692,0.16331131756305695,0.13413003087043762,0.11877313256263733,0.11037518084049225,0.10605432838201523,0.10431665927171707,0.10471952706575394,0.10736744105815887,0.11196329444646835,0.11909165233373642,0.12979666888713837,0.14086203277111053,-9999,-9999
-9999,0,0,0.4689004719257355,0.28141772747039795,0.18950772285461426,0.14788344502449036,0.12612232565879822,0.11423567682504654,0.10746219009160995,0.10382641106843948,0.10261986404657364,0.10321620851755142,0.10521112382411957,0.10863491147756577,0.1136796846985817,0.120659738779068,0.12761178612709045,0.1272084265947342,0.1273348182439804
-9999,-9999,0,0.3952345550060272,0.24842312932014465,0.17369750142097473,0.1392199844121933,0.12138884514570236,0.11139796674251556,0.10561984777450562,0.10294540226459503,0.10191918164491653,0.10222949832677841,0.10369452089071274,0.10619255155324936,0.10964582860469818,0.11387693136930466,0.11817633360624313,0.1201397106051445,0.12080845981836319
-9999,-9999,0,0,0.22888697683811188,0.1639258712530136,0.13403868675231934,0.11849355697631836,0.10994631052017212,0.10529457032680511,0.10265302658081055,0.10154619812965393,0.10165520757436752,0.10275143384933472,0.10463140159845352,0.10710463672876358,0.10989420861005783,0.1124599352478981,0.11402223259210587,0.11470771580934525
-9999,-9999,-9999,0,0.21583931148052216,0.1593603640794754,0.13181011378765106,0.11729578673839569,0.10971315205097198,0.10515544563531876,0.10253214091062546,0.10137846320867538,0.10138371586799622,0.10229504853487015,0.1038769781589508,0.10589545965194702,0.1080840528011322,0.1100098118185997,0.11131204664707184,0.11194122582674026

