"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapCatch
Contaminant Concentrations,Shrimp

Step,61
Year,5.083313
-9999,1.5800232887268066,1.4872934818267822,1.205073595046997,0.810789942741394,0.4328608512878418,0.17266537249088287,0.054249923676252365,0.01713704876601696,0.006675381679087877,0.0036488384939730167,0.0026744490023702383,0,0,0.004913836717605591,0,0.02192988619208336,0.04148972034454346,0.05514046922326088,-9999
-9999,1.332779049873352,1.164354681968689,0.8098333477973938,0.47115954756736755,0.21963506937026978,0.07775318622589111,0.021260524168610573,0.005600374657660723,0.0019057783065363765,0.0007301083533093333,0.0004530048172455281,0,0,0,0.00120735343080014,0.00342125678434968,0.007469145581126213,0.010866688564419746,-9999
-9999,0.9272427558898926,0.7404977083206177,0.4281390905380249,0.206475630402565,0.0846465528011322,0.028080731630325317,0.007414944935590029,0.0016296111280098557,0.0005276446463540196,0.0002289330877829343,0.00013734422100242227,0,0,0,0.00016737723490223289,0.00034724714350886643,0.0009039993165060878,0.0015215476742014289,-9999
-9999,0.5762012600898743,0.42286017537117004,0.1983201652765274,0.0755576640367508,0.026652224361896515,0.008345143869519234,0.0020424439571797848,0.0005899769603274763,0.00022844973136670887,0.00011985225864918903,7.743982860120013E-05,5.919980685575865E-05,5.280631739879027E-05,0,0,7.640291005373001E-05,0.0001578968222020194,-9999,-9999
-9999,0.3810856342315674,0.2582683861255646,0.10128571838140488,0.03131788596510887,0.008846764452755451,0.002342791762202978,0.0007052485598251224,0.000276532577117905,0.00013883478823117912,0,0,0,7.970538717927411E-05,0,0,0.0001410644326824695,0,-9999,-9999
-9999,0.27322378754615784,0.16811814904212952,0.06169970706105232,0.016362914815545082,0.00324355810880661,0.0008826292469166219,0.00030748892459087074,0.00014898196968715638,0,0,0,0,0.00014800808276049793,0.000189297876204364,0.00022921210620552301,0.00026742464979179204,0.0003151740529574454,0,0
-9999,-9999,0.09753555804491043,0.040346190333366394,0.010016501881182194,0.0017782762879505754,0.0004459878255147487,0.00016608160512987524,0,0,0,0,0,0,0,0,0,0,0,0
-9999,-9999,0.049000371247529984,0.024292465299367905,0.006369710434228182,0.0010746511397883296,0.0002572300436440855,9.72679044934921E-05,0,0,0,0,0,0,0,0,0,0,0,0
-9999,-9999,-9999,0.016471879556775093,0.004472522530704737,0.0008368432172574103,0.0001991758035728708,7.692696090089157E-05,0,0,0,0,0,0,0,0,0,0,0,0

