"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapBiomass
Contaminant Concentrations,Benthos

Step,61
Year,5.083313
-9999,26.034584045410156,26.620807647705078,27.732078552246094,28.97395133972168,30.155803680419922,31.147048950195312,31.887897491455078,32.41350173950195,32.77130126953125,32.978546142578125,33.0341911315918,32.958675384521484,32.84770202636719,32.70905685424805,32.490264892578125,32.24454879760742,31.980825424194336,31.799619674682617,-9999
-9999,26.595993041992188,27.278194427490234,28.495328903198242,29.76744842529297,30.889301300048828,31.78057098388672,32.44966506958008,32.95536804199219,33.31989288330078,33.55438995361328,33.63538360595703,33.59413146972656,33.525970458984375,33.42502212524414,33.26701354980469,33.014286041259766,32.74052429199219,32.52348327636719,-9999
-9999,27.561141967773438,28.265567779541016,29.45417022705078,30.63142204284668,31.617218017578125,32.392982482910156,33.00782775878906,33.51046371459961,33.877010345458984,34.130332946777344,34.27825164794922,34.33845901489258,34.366512298583984,34.341251373291016,34.22715759277344,33.97831726074219,33.6180419921875,33.111324310302734,-9999
-9999,28.62732696533203,29.304031372070312,30.39015769958496,31.43419075012207,32.299415588378906,32.99648666381836,33.57464599609375,34.026283264160156,34.37480545043945,34.64338302612305,34.869998931884766,35.061866760253906,35.216651916503906,35.2966194152832,35.27647399902344,35.14400100708008,34.91737747192383,-9999,-9999
-9999,29.511417388916016,30.183752059936523,31.165809631347656,32.1061897277832,32.91539001464844,33.58488464355469,34.10713195800781,34.50536346435547,34.813270568847656,35.07099151611328,35.34705352783203,35.638946533203125,35.914390563964844,36.1063232421875,36.21604919433594,36.25674819946289,36.304195404052734,-9999,-9999
-9999,30.077383041381836,30.905132293701172,31.7857723236084,32.6538200378418,33.46167755126953,34.10885238647461,34.6093864440918,34.97104263305664,35.24617004394531,35.50712966918945,35.80681610107422,36.14124298095703,36.46979904174805,36.73183822631836,36.91872787475586,37.0548210144043,37.21523666381836,37.559242248535156,37.70918273925781
-9999,-9999,31.74558448791504,32.33809280395508,33.09815216064453,33.88722610473633,34.555564880371094,35.066734313964844,35.41610336303711,35.68621063232422,35.93993377685547,36.23496627807617,36.5684814453125,36.910640716552734,37.1909294128418,37.39225387573242,37.54416275024414,37.66773223876953,37.7931022644043,37.83241271972656
-9999,-9999,32.207305908203125,32.75178527832031,33.4346809387207,34.21295166015625,34.91496276855469,35.45630645751953,35.81467819213867,36.07426452636719,36.30302047729492,36.57992172241211,36.903011322021484,37.235923767089844,37.506046295166016,37.6976203918457,37.83442306518555,37.9101448059082,37.92719268798828,37.92743682861328
-9999,-9999,-9999,33.11876678466797,33.66172790527344,34.394893646240234,35.11033248901367,35.66643142700195,36.0258903503418,36.276248931884766,36.49486541748047,36.750701904296875,37.06574249267578,37.39373016357422,37.66482925415039,37.84693908691406,37.98003387451172,38.010406494140625,38.00129699707031,37.991397857666016

Step,109
Year,9.083297
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.36557388305664,27.362857818603516,-9999,-9999,27.338851928710938,27.399532318115234,-9999,-9999,-9999
-9999,-9999,-9999,-9999,27.397871017456055,27.31922721862793,27.198898315429688,27.114402770996094,27.080333709716797,27.08913803100586,27.16718101501465,27.228897094726562,27.1920108795166,27.098440170288086,27.115890502929688,27.22126007080078,27.297677993774414,27.31466293334961,-9999,-9999
-9999,-9999,-9999,27.418262481689453,27.38443374633789,27.330001831054688,27.25836944580078,27.21327781677246,27.20641326904297,27.2203369140625,27.238256454467773,27.23346519470215,27.1724910736084,27.095191955566406,27.056724548339844,27.084251403808594,27.10898780822754,27.104167938232422,-9999,-9999
-9999,-9999,-9999,27.402124404907227,27.39940643310547,27.398433685302734,27.431114196777344,27.49637222290039,27.572847366333008,27.640634536743164,27.681407928466797,27.675012588500977,27.594900131225586,27.45849609375,27.29043960571289,27.129253387451172,26.964149475097656,26.827743530273438,-9999,-9999
-9999,-9999,27.399227142333984,27.400972366333008,27.449766159057617,27.581899642944336,27.827045440673828,28.061437606811523,28.281766891479492,28.48105812072754,28.61793327331543,28.65802764892578,28.567638397216797,28.346206665039062,28.00778579711914,27.59459686279297,27.130125045776367,26.785615921020508,26.621150970458984,-9999
-9999,-9999,27.318035125732422,27.39276123046875,27.547563552856445,27.854103088378906,28.256668090820312,28.67807388305664,29.08846092224121,29.444040298461914,29.67668342590332,29.755281448364258,29.67139434814453,29.40677261352539,28.936996459960938,28.35390853881836,27.687318801879883,27.161521911621094,26.881437301635742,-9999
-9999,-9999,27.105815887451172,27.30487632751465,27.639328002929688,28.11947250366211,28.698440551757812,29.3175106048584,29.90131950378418,30.364404678344727,30.649200439453125,30.74622917175293,30.67669105529785,30.430091857910156,29.970603942871094,29.33211326599121,28.601211547851562,27.93597984313965,27.547643661499023,-9999
-9999,26.464920043945312,26.760744094848633,27.20038604736328,27.735509872436523,28.424345016479492,29.213407516479492,29.99863052368164,30.67227554321289,31.161657333374023,31.451749801635742,31.554576873779297,31.4959716796875,31.282546997070312,30.886409759521484,30.309480667114258,29.66071319580078,29.025312423706055,28.598834991455078,-9999
-9999,26.20578956604004,26.514041900634766,27.142955780029297,27.946815490722656,28.881919860839844,29.845741271972656,30.70223617553711,31.362485885620117,31.812713623046875,32.07723617553711,32.17236328125,32.12203598022461,31.94561767578125,31.637849807739258,31.19163703918457,30.689987182617188,30.170644760131836,29.80671501159668,-9999
-9999,25.96135711669922,26.391822814941406,27.29004669189453,28.36832618713379,29.49763298034668,30.53748893737793,31.36813735961914,31.9619083404541,32.355403900146484,32.582279205322266,32.655967712402344,32.59911346435547,32.45820617675781,32.241119384765625,31.93269920349121,31.57475471496582,31.196016311645508,30.937726974487305,-9999
-9999,26.02239227294922,26.61635398864746,27.741924285888672,29.002479553222656,30.205806732177734,31.219152450561523,31.978544235229492,32.51558303833008,32.87797164916992,33.08505630493164,33.13743591308594,33.0565185546875,32.941104888916016,32.798919677734375,32.57453918457031,32.3218994140625,32.04982376098633,31.863079071044922,-9999
-9999,26.595117568969727,27.287338256835938,28.5228214263916,29.816516876220703,30.96040916442871,31.87150001525879,32.55470657348633,33.06667709350586,33.43103790283203,33.66178512573242,33.736629486083984,33.68788146972656,33.614471435546875,33.51093292236328,33.351966857910156,33.09760665893555,32.821380615234375,32.603126525878906,-9999
-9999,27.576562881469727,28.29331398010254,29.503570556640625,30.70365333557129,31.7089900970459,32.498863220214844,33.12084197998047,33.62361526489258,33.98503875732422,34.2308464050293,34.3701171875,34.421241760253906,34.442535400390625,34.41331100463867,34.29853820800781,34.05068588256836,33.693260192871094,33.194610595703125,-9999
-9999,28.660356521606445,29.35101890563965,30.460487365722656,31.52634048461914,32.40639114379883,33.11050796508789,33.68876266479492,34.13462448120117,34.47395706176758,34.73229217529297,34.94871139526367,35.13105392456055,35.277835845947266,35.35103988647461,35.32713317871094,35.193607330322266,34.9677848815918,-9999,-9999
-9999,29.55878448486328,30.246028900146484,31.250864028930664,32.209930419921875,33.02876281738281,33.69925308227539,34.21570587158203,34.60396957397461,34.899871826171875,35.145286560058594,35.4104118347168,35.69285583496094,35.9601936340332,36.144046783447266,36.24708557128906,36.282562255859375,36.325279235839844,-9999,-9999
-9999,30.13428497314453,30.97865104675293,31.879234313964844,32.7620964050293,33.57487106323242,34.217674255371094,34.70811080932617,35.05694580078125,35.31834030151367,35.5668830871582,35.855979919433594,36.18155288696289,36.502559661865234,36.75682067871094,36.936073303222656,37.06474685668945,37.2171630859375,37.54978942871094,37.69607162475586
-9999,-9999,31.832578659057617,32.43761444091797,33.207237243652344,33.9963264465332,34.65615463256836,35.15428924560547,35.4888801574707,35.7452278137207,35.987266540527344,36.27256774902344,36.59811782836914,36.933326721191406,37.20690155029297,37.40156555175781,37.546871185302734,37.66423416137695,37.78437423706055,37.82185363769531
-9999,-9999,32.302947998046875,32.85501480102539,33.542659759521484,34.317176818847656,35.00779724121094,35.53427505493164,35.87710952758789,36.12338638305664,36.34144973754883,36.60973358154297,36.92576217651367,37.25261688232422,37.51724624633789,37.70348358154297,37.83505630493164,37.906864166259766,37.921531677246094,37.92089080810547
-9999,-9999,-9999,33.224609375,33.769126892089844,34.49634552001953,35.198936462402344,35.73931121826172,36.08305358886719,36.32051467895508,36.528987884521484,36.7768669128418,37.085426330566406,37.40790939331055,37.67411422729492,37.85174560546875,37.98121643066406,38.00910568237305,37.99861145019531,37.988197326660156

Step,121
Year,10.083293
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.329843521118164,27.327129364013672,-9999,-9999,27.304826736450195,27.36542320251465,-9999,-9999,-9999
-9999,-9999,-9999,-9999,27.366518020629883,27.287914276123047,27.167293548583984,27.082077026367188,27.046627044677734,27.053081512451172,27.131166458129883,27.193939208984375,27.15717887878418,27.063501358032227,27.081390380859375,27.187297821044922,27.2634334564209,27.27945327758789,-9999,-9999
-9999,-9999,-9999,27.38736915588379,27.354110717773438,27.30044174194336,27.228599548339844,27.18282699584961,27.173973083496094,27.187023162841797,27.204957962036133,27.200580596923828,27.139400482177734,27.061532974243164,27.024131774902344,27.051401138305664,27.074996948242188,27.068439483642578,-9999,-9999
-9999,-9999,-9999,27.371870040893555,27.370637893676758,27.371122360229492,27.40331268310547,27.46843910217285,27.545181274414062,27.614316940307617,27.656986236572266,27.65183448791504,27.570999145507812,27.4320068359375,27.261226654052734,27.09727668762207,26.93000030517578,26.790977478027344,-9999,-9999
-9999,-9999,27.368833541870117,27.371685028076172,27.422626495361328,27.556941986083984,27.803020477294922,28.039138793945312,28.262710571289062,28.467126846313477,28.609704971313477,28.653160095214844,28.561695098876953,28.334678649902344,27.98872184753418,27.567684173583984,27.096187591552734,26.746719360351562,26.58060646057129,-9999
-9999,-9999,27.288204193115234,27.364978790283203,27.52268409729004,27.831462860107422,28.237613677978516,28.66400909423828,29.08167266845703,29.446958541870117,29.689411163330078,29.773862838745117,29.688920974731445,29.416152954101562,28.93392562866211,28.337982177734375,27.660017013549805,27.12578010559082,26.841012954711914,-9999
-9999,-9999,27.076934814453125,27.278854370117188,27.617576599121094,28.101938247680664,28.687801361083984,29.316118240356445,29.911596298217773,30.387920379638672,30.68446159362793,30.78843879699707,30.718311309814453,30.463109970092773,29.98904037475586,29.33367919921875,28.587255477905273,27.909631729125977,27.51434326171875,-9999
-9999,26.4356632232666,26.733484268188477,27.177343368530273,27.718095779418945,28.415874481201172,29.21687889099121,30.016645431518555,30.705881118774414,31.209651947021484,31.510570526123047,31.61924934387207,31.56019401550293,31.33914566040039,30.92900276184082,30.33373260498047,29.66706085205078,29.016498565673828,28.581031799316406,-9999
-9999,26.1780948638916,26.489913940429688,27.12462043762207,27.938770294189453,28.888397216796875,29.870275497436523,30.74637222290039,31.424257278442383,31.887542724609375,32.15983581542969,32.258209228515625,32.20656967163086,32.024024963378906,31.704833984375,31.242265701293945,30.722980499267578,30.18745231628418,29.813663482666016,-9999
-9999,25.936729431152344,26.37273406982422,27.280467987060547,28.374210357666016,29.523698806762695,30.586891174316406,31.44013214111328,32.05097961425781,32.454505920410156,32.685569763183594,32.75938034057617,32.69960403442383,32.55366134643555,32.3288459777832,32.00867462158203,31.63656997680664,31.243392944335938,30.976158142089844,-9999
-9999,26.00291633605957,26.604991912841797,27.745872497558594,29.026931762695312,30.254423141479492,31.293176651000977,32.07426071166992,32.62495040893555,32.9931526184082,33.20059585571289,33.249874114990234,33.16352081298828,33.0434684753418,32.89735794067383,32.66672897338867,32.40618896484375,32.12474822998047,31.9318790435791,-9999
-9999,26.58854103088379,27.291528701782227,28.547195434570312,29.86492156982422,31.033763885498047,31.967700958251953,32.667545318603516,33.18732452392578,33.552154541015625,33.779300689697266,33.847869873046875,33.79145050048828,33.712608337402344,33.60627746582031,33.44609832763672,33.1897087097168,32.910648345947266,32.69097900390625,-9999
-9999,27.58875846862793,28.319042205810547,29.55344581604004,30.779125213623047,31.80665397644043,32.61286926269531,33.24355697631836,33.74723815917969,34.10357666015625,34.341522216796875,34.4716796875,34.513328552246094,34.52771759033203,34.49431610107422,34.37866973876953,34.13187789916992,33.77751922607422,33.287322998046875,-9999
-9999,28.692907333374023,29.39908790588379,30.534744262695312,31.625164031982422,32.52212142944336,33.23461151123047,33.813621520996094,34.253700256347656,34.5833740234375,34.83076095581055,35.03623580932617,35.208377838134766,35.34663772583008,35.412723541259766,35.38493728637695,35.250526428222656,35.0258674621582,-9999,-9999
-9999,29.607955932617188,30.31191635131836,31.342424392700195,32.3226318359375,33.152549743652344,33.82460021972656,34.335174560546875,34.71294403076172,34.99607467651367,35.228267669677734,35.48149490356445,35.753562927246094,36.01206588745117,36.18730163574219,36.28338623046875,36.31358337402344,36.35151290893555,-9999,-9999
-9999,30.19452476501465,31.05780601501465,31.980937957763672,32.88059616088867,33.69914245605469,34.33750915527344,34.81727981567383,35.152427673339844,35.399131774902344,35.634193420410156,35.91160583496094,36.227325439453125,36.540008544921875,36.78589630126953,36.9571418762207,37.07815933227539,37.2222900390625,37.54280090332031,37.68484115600586
-9999,-9999,31.92738151550293,32.54655838012695,33.32708740234375,34.116539001464844,34.767333984375,35.251495361328125,35.57026672363281,35.8117561340332,36.04096984863281,36.31543731689453,36.632049560546875,36.95952224731445,37.22582244873047,37.41347885131836,37.55194854736328,37.66288375854492,37.77738952636719,37.812828063964844
-9999,-9999,32.40770721435547,32.96846389770508,33.661624908447266,34.432273864746094,35.11061477661133,35.62105941772461,35.947174072265625,36.17900085449219,36.38526916503906,36.643882751464844,36.951934814453125,37.272010803222656,37.53065490722656,37.7112922668457,37.837501525878906,37.9050178527832,37.917144775390625,37.915557861328125
-9999,-9999,-9999,33.34121322631836,33.88762664794922,34.60845184326172,35.297096252441406,35.82048416137695,36.14730453491211,36.3707275390625,36.56798553466797,36.80690002441406,37.10810089111328,37.42441940307617,37.685340881347656,37.8582878112793,37.98368835449219,38.00889205932617,37.996925354003906,37.98596954345703

