"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapBiomass
Contaminant Concentrations,Shrimp

Step,61
Year,5.083313
-9999,-9999,-9999,1.7435872554779053,1.7527575492858887,1.761444091796875,1.7701044082641602,1.7685776948928833,1.767433762550354,1.7618025541305542,1.7620621919631958,1.7717556953430176,1.78964102268219,1.8048181533813477,1.8208622932434082,1.8248505592346191,1.80946683883667,1.7923611402511597,-9999,-9999
-9999,-9999,-9999,1.7654247283935547,1.7773680686950684,1.7984111309051514,1.8026671409606934,1.7930446863174438,1.7608933448791504,1.7082926034927368,1.6554443836212158,1.635204553604126,1.6636066436767578,1.7318106889724731,1.806349754333496,1.846585750579834,1.8506711721420288,1.8607372045516968,-9999,-9999
-9999,-9999,1.7727115154266357,1.7920576333999634,1.8129321336746216,1.8255623579025269,1.8106759786605835,1.7600038051605225,1.6567151546478271,1.5047056674957275,1.3474096059799194,1.2708972692489624,1.3036797046661377,1.4483144283294678,1.6354657411575317,1.7696106433868408,1.843669056892395,1.8681427240371704,1.8487650156021118,-9999
-9999,-9999,1.7929108142852783,1.8140251636505127,1.8453737497329712,1.844817876815796,1.7936891317367554,1.6739099025726318,1.4741038084030151,1.2197070121765137,0.9893842935562134,0.8724358677864075,0.8968136310577393,1.0673902034759521,1.3517965078353882,1.5710078477859497,1.7398306131362915,1.8221687078475952,1.8444892168045044,-9999
-9999,-9999,1.838423252105713,1.862184762954712,1.8754345178604126,1.837933897972107,1.7174266576766968,1.505575180053711,1.2257026433944702,0.9331453442573547,0.7112349271774292,0.5962931513786316,0.6035088300704956,0.7336515784263611,0.9734725952148438,1.2556551694869995,1.4986529350280762,1.6639714241027832,1.73222815990448,-9999
-9999,1.8591609001159668,1.8925971984863281,1.902440071105957,1.875585913658142,1.7545443773269653,1.5278743505477905,1.2250723838806152,0.9157114028930664,0.6611943244934082,0.49624258279800415,0.4140114486217499,0.40945860743522644,0.4909883737564087,0.660250186920166,0.9182257056236267,1.1649707555770874,1.3698539733886719,1.4719507694244385,-9999
-9999,1.9061319828033447,1.9242786169052124,1.90485680103302,1.793144702911377,1.549818754196167,1.216838002204895,0.8713247179985046,0.5958988070487976,0.417569100856781,0.3210498094558716,0.27463239431381226,0.27218693494796753,0.31479009985923767,0.41752204298973083,0.5895900726318359,0.797200620174408,0.9922024011611938,1.0962048768997192,-9999
-9999,1.9416770935058594,1.9271177053451538,1.8370532989501953,1.6205915212631226,1.2836859226226807,0.8966014385223389,0.5619900226593018,0.34858739376068115,0.2355908751487732,0.1819884330034256,0.15997569262981415,0.15935057401657104,0.18109619617462158,0.23389044404029846,0.3308476209640503,0.46519654989242554,0.6114846467971802,0.6920098066329956,-9999
-9999,1.908113718032837,1.851977825164795,1.668211579322815,1.3696457147598267,1.0019540786743164,0.6337789297103882,0.35590940713882446,0.20044340193271637,0.12535378336906433,0.09284404665231705,0.07957635074853897,0.07873836159706116,0.0865468755364418,0.10777231305837631,0.15337321162223816,0.2272162288427353,0.31228914856910706,0.3598777651786804,-9999
-9999,1.754225492477417,1.6403993368148804,1.3692396879196167,1.0456277132034302,0.7149454355239868,0.4261153042316437,0.2232552468776703,0.1148221492767334,0.0671139732003212,0.041634295135736465,0.03282783553004265,0.030148787423968315,0.03140019252896309,0.03813740238547325,0.05350775271654129,0.08995542675256729,0.1328498274087906,0.16022363305091858,-9999
