"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapBiomass
Contaminant Concentrations,Phytoplankton

Step,61
Year,5.083313
-9999,-9999,-9999,17.299800872802734,17.26542091369629,17.261005401611328,17.28471565246582,17.30177879333496,17.29829216003418,17.297321319580078,17.29729461669922,17.304351806640625,17.33067512512207,17.36324119567871,17.388572692871094,17.392196655273438,17.416934967041016,17.40060806274414,17.391555786132812,17.388391494750977

Step,109
Year,9.083297
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.00724220275879,19.0181827545166,-9999,-9999,19.000141143798828,19.006000518798828,-9999,-9999,-9999
-9999,-9999,-9999,-9999,18.984037399291992,18.991430282592773,18.98830223083496,18.993247985839844,18.998430252075195,18.984466552734375,19.026010513305664,19.015939712524414,19.014955520629883,19.047395706176758,19.063344955444336,19.042818069458008,19.03667449951172,19.052255630493164,-9999,-9999
-9999,-9999,-9999,19.002914428710938,18.981924057006836,18.977519989013672,18.966283798217773,18.955101013183594,18.927509307861328,18.904781341552734,18.878957748413086,18.88327980041504,18.902734756469727,18.958276748657227,19.003368377685547,19.03896141052246,19.072555541992188,19.105772018432617,-9999,-9999
-9999,-9999,-9999,19.022769927978516,18.9998722076416,18.946582794189453,18.890594482421875,18.822219848632812,18.747455596923828,18.651968002319336,18.56538200378418,18.53566551208496,18.57468605041504,18.68866729736328,18.81351661682129,18.950469970703125,19.07293128967285,19.117847442626953,-9999,-9999
-9999,-9999,19.10759925842285,19.05373764038086,18.990962982177734,18.898773193359375,18.847854614257812,18.713891983032227,18.54909324645996,18.371490478515625,18.209415435791016,18.145145416259766,18.182552337646484,18.34065818786621,18.564931869506836,18.803800582885742,18.952655792236328,19.094802856445312,19.219667434692383,-9999
-9999,-9999,19.153701782226562,19.09056854248047,18.971435546875,18.880992889404297,18.704206466674805,18.50507354736328,18.280912399291992,18.052614212036133,17.85555648803711,17.757783889770508,17.78750991821289,17.94596290588379,18.174522399902344,18.479328155517578,18.705612182617188,18.93771743774414,19.065086364746094,-9999
-9999,-9999,19.229145050048828,19.106901168823242,18.98951530456543,18.771833419799805,18.527969360351562,18.276870727539062,18.031917572021484,17.801950454711914,17.629499435424805,17.533538818359375,17.54509162902832,17.665449142456055,17.871549606323242,18.142974853515625,18.43010902404785,18.63488006591797,18.7810115814209,-9999
-9999,19.539424896240234,19.334569931030273,19.185758590698242,18.902111053466797,18.600507736206055,18.30552864074707,18.02251434326172,17.780433654785156,17.591806411743164,17.470190048217773,17.406139373779297,17.402603149414062,17.475467681884766,17.615528106689453,17.811845779418945,18.079681396484375,18.316818237304688,18.412965774536133,-9999
-9999,19.615995407104492,19.418306350708008,19.147653579711914,18.762014389038086,18.39090919494629,18.049354553222656,17.759218215942383,17.544429779052734,17.408641815185547,17.33963394165039,17.306171417236328,17.30452537536621,17.339862823486328,17.42445945739746,17.549959182739258,17.760040283203125,17.94855308532715,18.031631469726562,-9999
-9999,19.641923904418945,19.418243408203125,19.04539680480957,18.589799880981445,18.175048828125,17.81741714477539,17.54090690612793,17.364519119262695,17.271961212158203,17.23045539855957,17.21240234375,17.207056045532227,17.22452163696289,17.274446487426758,17.360851287841797,17.492881774902344,17.613908767700195,17.69373893737793,-9999
-9999,19.561893463134766,19.269062042236328,18.833173751831055,18.35492515563965,17.951404571533203,17.625438690185547,17.3923282623291,17.26150894165039,17.202983856201172,17.174503326416016,17.154264450073242,17.115392684936523,17.117265701293945,17.161775588989258,17.189281463623047,17.286548614501953,17.370895385742188,17.43058967590332,-9999
-9999,19.254058837890625,18.926586151123047,18.500131607055664,18.06593894958496,17.72321319580078,17.46443748474121,17.294443130493164,17.214885711669922,17.18671226501465,17.174707412719727,17.159427642822266,17.121816635131836,17.116207122802734,17.120542526245117,17.15410614013672,17.17755889892578,17.216156005859375,17.26763343811035,-9999
-9999,18.783964157104492,18.49732780456543,18.131656646728516,17.773780822753906,17.512096405029297,17.333974838256836,17.23243522644043,17.196741104125977,17.19135093688965,17.19258689880371,17.19085693359375,17.1751766204834,17.180437088012695,17.191762924194336,17.206745147705078,17.192459106445312,17.155845642089844,17.24112892150879,-9999
-9999,18.365467071533203,18.129547119140625,17.831947326660156,17.552263259887695,17.366044998168945,17.257505416870117,17.207937240600586,17.19623565673828,17.200481414794922,17.203794479370117,17.216106414794922,17.232397079467773,17.251508712768555,17.266883850097656,17.276153564453125,17.282079696655273,17.183826446533203,-9999,-9999
-9999,18.079051971435547,17.877038955688477,17.63817024230957,17.422746658325195,17.29585075378418,17.231290817260742,17.20962905883789,17.202001571655273,17.201059341430664,17.189971923828125,17.20743179321289,17.239606857299805,17.28541374206543,17.309572219848633,17.337099075317383,17.35626220703125,17.430877685546875,-9999,-9999
-9999,17.92418098449707,17.710403442382812,17.51768684387207,17.352581024169922,17.272722244262695,17.235376358032227,17.227842330932617,17.21985626220703,17.207550048828125,17.21163558959961,17.233274459838867,17.2681827545166,17.308013916015625,17.3410701751709,17.37145233154297,17.3955020904541,17.420534133911133,17.38657569885254,17.414215087890625
-9999,-9999,17.533031463623047,17.42487335205078,17.3122615814209,17.26172637939453,17.25054359436035,17.250598907470703,17.236812591552734,17.239042282104492,17.246315002441406,17.266019821166992,17.291616439819336,17.331809997558594,17.362579345703125,17.38280487060547,17.406871795654297,17.422765731811523,17.436214447021484,17.413145065307617
-9999,-9999,17.467050552368164,17.363866806030273,17.291189193725586,17.270427703857422,17.279233932495117,17.2904052734375,17.286157608032227,17.287939071655273,17.282848358154297,17.301044464111328,17.326175689697266,17.360353469848633,17.38064956665039,17.3947811126709,17.410058975219727,17.423065185546875,17.402050018310547,17.39531898498535
-9999,-9999,-9999,17.309167861938477,17.27482795715332,17.26849937438965,17.289859771728516,17.305273056030273,17.300458908081055,17.298961639404297,17.298686981201172,17.3055362701416,17.33160972595215,17.364025115966797,17.389400482177734,17.393354415893555,17.4180908203125,17.40201187133789,17.39307403564453,17.389963150024414

Step,121
Year,10.083293
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.014589309692383,19.02553939819336,-9999,-9999,19.006427764892578,19.012081146240234,-9999,-9999,-9999
-9999,-9999,-9999,-9999,18.99003791809082,18.99761390686035,18.994874954223633,19.000356674194336,19.006134033203125,18.992958068847656,19.03425407409668,19.023895263671875,19.02297592163086,19.055509567260742,19.070993423461914,19.049819946289062,19.04334831237793,19.058921813964844,-9999,-9999
-9999,-9999,-9999,19.008962631225586,18.988004684448242,18.98384666442871,18.973024368286133,18.962400436401367,18.935771942138672,18.913618087768555,18.88804817199707,18.89247703552246,18.9121036529541,18.96757698059082,19.011898040771484,19.04703140258789,19.080326080322266,19.1134033203125,-9999,-9999
-9999,-9999,-9999,19.028919219970703,19.006120681762695,18.95310401916504,18.89781379699707,18.83001136779785,18.755903244018555,18.661102294921875,18.575138092041016,18.545787811279297,18.584924697875977,18.698665618896484,18.823314666748047,18.960113525390625,19.082120895385742,19.127281188964844,-9999,-9999
-9999,-9999,19.113998413085938,19.06006622314453,18.997356414794922,18.905366897583008,18.855283737182617,18.721689224243164,18.557554244995117,18.38081169128418,18.219890594482422,18.156200408935547,18.193758010864258,18.351303100585938,18.57520294189453,18.81431770324707,18.963502883911133,19.106616973876953,19.231870651245117,-9999
-9999,-9999,19.160263061523438,19.097148895263672,18.9780330657959,18.888137817382812,18.71149253845215,18.51255989074707,18.288997650146484,18.061750411987305,17.866186141967773,17.769371032714844,17.79918098449707,17.9569091796875,18.18461036682129,18.489919662475586,18.71697235107422,18.950347900390625,19.078540802001953,-9999
-9999,-9999,19.23607635498047,19.113767623901367,18.996519088745117,18.77907371520996,18.53515625,18.284189224243164,18.0396671295166,17.81076431274414,17.63939666748047,17.54436492919922,17.556154251098633,17.676177978515625,17.881820678710938,18.15333366394043,18.441591262817383,18.64727020263672,18.794536590576172,-9999
-9999,19.54703140258789,19.34213638305664,19.193424224853516,18.909833908081055,18.608049392700195,18.3128719329834,18.030073165893555,17.788516998291016,17.600555419921875,17.479379653930664,17.415761947631836,17.41269874572754,17.485618591308594,17.625694274902344,17.82158851623535,18.09041976928711,18.328664779663086,18.4254207611084,-9999
-9999,19.623165130615234,19.426454544067383,19.1563663482666,18.770355224609375,18.399015426635742,18.057504653930664,17.767871856689453,17.553619384765625,17.417945861816406,17.348674774169922,17.315185546875,17.313722610473633,17.34952735900879,17.434370040893555,17.55961036682129,17.770355224609375,17.95939826965332,18.04290008544922,-9999
-9999,19.64118766784668,19.426340103149414,19.054641723632812,18.59843635559082,18.18343734741211,17.826324462890625,17.550823211669922,17.374799728393555,17.281906127929688,17.239940643310547,17.221580505371094,17.216196060180664,17.233999252319336,17.284513473510742,17.371217727661133,17.503660202026367,17.62445831298828,17.70463752746582,-9999
-9999,19.561763763427734,19.278255462646484,18.842805862426758,18.363718032836914,17.959970474243164,17.634809494018555,17.402652740478516,17.271808624267578,17.21272850036621,17.183727264404297,17.163166046142578,17.12346076965332,17.125612258911133,17.171573638916016,17.19949722290039,17.297964096069336,17.382308959960938,17.44216537475586,-9999
-9999,19.26482391357422,18.93733787536621,18.51041030883789,18.07518196105957,17.732309341430664,17.474138259887695,17.30465316772461,17.22452163696289,17.195343017578125,17.18268585205078,17.167001724243164,17.128448486328125,17.122915267944336,17.128206253051758,17.163843154907227,17.18890380859375,17.228097915649414,17.279399871826172,-9999
-9999,18.79629135131836,18.50870132446289,18.142881393432617,17.784364700317383,17.522382736206055,17.344205856323242,17.2421817779541,17.205333709716797,17.19876480102539,17.199214935302734,17.196916580200195,17.180213928222656,17.185258865356445,17.196929931640625,17.21373748779297,17.201427459716797,17.166902542114258,17.251731872558594,-9999
-9999,18.377946853637695,18.141109466552734,17.844045639038086,17.56402015686035,17.37698745727539,17.267507553100586,17.216764450073242,17.20375633239746,17.20685386657715,17.209335327148438,17.220979690551758,17.2366943359375,17.255525588989258,17.270288467407227,17.280086517333984,17.28741455078125,17.191987991333008,-9999,-9999
-9999,18.090843200683594,17.88816261291504,17.650218963623047,17.434303283691406,17.306169509887695,17.2402400970459,17.217241287231445,17.208528518676758,17.206493377685547,17.19422149658203,17.211000442504883,17.242704391479492,17.28844451904297,17.312013626098633,17.339502334594727,17.359092712402344,17.432498931884766,-9999,-9999
-9999,17.936250686645508,17.720983505249023,17.5291690826416,17.363597869873047,17.282161712646484,17.2431640625,17.234203338623047,17.225120544433594,17.21151351928711,17.2148494720459,17.23590850830078,17.270402908325195,17.310333251953125,17.343135833740234,17.37335205078125,17.397329330444336,17.42219352722168,17.388811111450195,17.41633415222168
-9999,-9999,17.54237174987793,17.435651779174805,17.32284927368164,17.27046775817871,17.257320404052734,17.255826950073242,17.24063491821289,17.241973876953125,17.248680114746094,17.267942428588867,17.293243408203125,17.333179473876953,17.363819122314453,17.384082794189453,17.408180236816406,17.424190521240234,17.437856674194336,17.415067672729492
-9999,-9999,17.47796630859375,17.37439727783203,17.301326751708984,17.278467178344727,17.28497314453125,17.294445037841797,17.288780212402344,17.289886474609375,17.28460121154785,17.302446365356445,17.327308654785156,17.361249923706055,17.381532669067383,17.395811080932617,17.4112606048584,17.424419403076172,17.403717041015625,17.39706802368164
-9999,-9999,-9999,17.318979263305664,17.284645080566406,17.276317596435547,17.295209884643555,17.30891990661621,17.302780151367188,17.300777435302734,17.300241470336914,17.306859970092773,17.33264923095703,17.364849090576172,17.390213012695312,17.394412994384766,17.41923713684082,17.403423309326172,17.394636154174805,17.391571044921875

